colour	x	y	group	clickSelects	showSelectedlegendcolour	PANEL
#53B400	0.289825650823979	0.0716783216783203	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.288631478385479	0.0891608391608378	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.287437305946979	0.106643356643355	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.286351694639251	0.124125874125873	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.285266083331524	0.14160839160839	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.284506155416115	0.159090909090908	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.284180472023797	0.176573426573426	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.284289033154569	0.194055944055943	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.285048961069979	0.211538461538461	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.286894500293115	0.229020979020978	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.29025989534707	0.246503496503496	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.29503658510107	0.263986013986013	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.301007447293571	0.281468531468531	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.307629676270708	0.298951048951048	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.313817660724754	0.316433566433566	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.318702911609527	0.333916083916083	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.321416939878846	0.351398601398601	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.321416939878846	0.368881118881118	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.318920033871073	0.386363636363636	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.314251905247845	0.403846153846154	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.308281043055344	0.421328671328671	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.302093058601298	0.438811188811189	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.296665002062661	0.456293706293706	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.292322556831752	0.473776223776224	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.28906572290857	0.491258741258741	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.286894500293115	0.508741258741259	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.285048961069979	0.526223776223776	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.282986299585296	0.543706293706294	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.280706515839069	0.561188811188811	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.277775365308205	0.578671328671329	6	Argentina	Latin America & Caribbean (all income levels)	1
#53B400	0.274192847992705	0.596153846153846	6	Argentina	Latin America & Caribbean (all income levels)	1
